application,campaign_id,evaluator_reason,evaluator_status,forecast,law,method,metrics,operation,placement,repetition
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""exact_fraction"": ""7/8"", ""probability"": 0.875, ""reason"": null, ""status"": ""ok""}",NC,G_without_deadline,"{""absolute_error_pp"": 1.0833333333333361, ""attempts"": 1200, ""brier"": 0.10125, ""forecast"": 0.875, ""observed"": 0.8858333333333334, ""signed_error_pp"": -1.0833333333333361, ""successes"": 1063}",add_to_cart,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""exact_fraction"": ""7/8"", ""probability"": 0.875, ""reason"": null, ""status"": ""ok""}",NC,G_without_selection,"{""absolute_error_pp"": 1.0833333333333361, ""attempts"": 1200, ""brier"": 0.10125, ""forecast"": 0.875, ""observed"": 0.8858333333333334, ""signed_error_pp"": -1.0833333333333361, ""successes"": 1063}",add_to_cart,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""exact_fraction"": ""7/8"", ""probability"": 0.875, ""reason"": null, ""status"": ""ok""}",NC,G_without_completion,"{""absolute_error_pp"": 1.0833333333333361, ""attempts"": 1200, ""brier"": 0.10125, ""forecast"": 0.875, ""observed"": 0.8858333333333334, ""signed_error_pp"": -1.0833333333333361, ""successes"": 1063}",add_to_cart,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G0,"{""absolute_error_pp"": 11.416666666666664, ""attempts"": 1200, ""brier"": 0.11416666666666667, ""forecast"": 1.0, ""observed"": 0.8858333333333334, ""signed_error_pp"": 11.416666666666664, ""successes"": 1063}",add_to_cart,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""attempts"": 1200, ""exact_fraction"": ""1050/1200"", ""probability"": 0.875, ""reason"": null, ""status"": ""ok"", ""successes"": 1050, ""timeouts"": 150}",NC,B0,"{""absolute_error_pp"": 1.0833333333333361, ""attempts"": 1200, ""brier"": 0.10125, ""forecast"": 0.875, ""observed"": 0.8858333333333334, ""signed_error_pp"": -1.0833333333333361, ""successes"": 1063}",add_to_cart,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""model_id"": ""campaign-0d013734ec27df5cce66--add_to_cart--conditional_local"", ""probability"": null, ""reason"": ""unsupported_conditional_propagation_or_positivity"", ""status"": ""unsupported""}",NC,PMX,,add_to_cart,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""model_id"": ""campaign-0d013734ec27df5cce66--add_to_cart--inclusive"", ""probability"": 0.7643532118055555, ""reason"": null, ""status"": ""ok""}",NC,PMX_inclusive,"{""absolute_error_pp"": 12.148012152777788, ""attempts"": 1200, ""brier"": 0.11589005881529256, ""forecast"": 0.7643532118055555, ""observed"": 0.8858333333333334, ""signed_error_pp"": -12.148012152777788, ""successes"": 1063}",add_to_cart,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""exact_fraction"": ""1061/1200"", ""probability"": 0.8841666666666667, ""reason"": null, ""status"": ""ok""}",NC,Gstar,"{""absolute_error_pp"": 2.3333333333333317, ""attempts"": 1200, ""brier"": 0.12034375, ""forecast"": 0.8841666666666667, ""observed"": 0.8608333333333333, ""signed_error_pp"": 2.3333333333333317, ""successes"": 1033}",browse_product,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""identified_lower"": 0.8866666666666667, ""identified_upper"": 1.0, ""lower_exact"": ""133/150"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1""}",NC,GID,,browse_product,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""identified_lower"": 0.8866666666666667, ""identified_upper"": 1.0, ""lower_exact"": ""133/150"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1""}",NC,Gselected,,browse_product,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""exact_fraction"": ""1061/1200"", ""probability"": 0.8841666666666667, ""reason"": null, ""status"": ""ok""}",NC,G_without_deadline,"{""absolute_error_pp"": 2.3333333333333317, ""attempts"": 1200, ""brier"": 0.12034375, ""forecast"": 0.8841666666666667, ""observed"": 0.8608333333333333, ""signed_error_pp"": 2.3333333333333317, ""successes"": 1033}",browse_product,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""exact_fraction"": ""1061/1200"", ""probability"": 0.8841666666666667, ""reason"": null, ""status"": ""ok""}",NC,G_without_selection,"{""absolute_error_pp"": 2.3333333333333317, ""attempts"": 1200, ""brier"": 0.12034375, ""forecast"": 0.8841666666666667, ""observed"": 0.8608333333333333, ""signed_error_pp"": 2.3333333333333317, ""successes"": 1033}",browse_product,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""exact_fraction"": ""1061/1200"", ""probability"": 0.8841666666666667, ""reason"": null, ""status"": ""ok""}",NC,G_without_completion,"{""absolute_error_pp"": 2.3333333333333317, ""attempts"": 1200, ""brier"": 0.12034375, ""forecast"": 0.8841666666666667, ""observed"": 0.8608333333333333, ""signed_error_pp"": 2.3333333333333317, ""successes"": 1033}",browse_product,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G0,"{""absolute_error_pp"": 13.916666666666666, ""attempts"": 1200, ""brier"": 0.13916666666666666, ""forecast"": 1.0, ""observed"": 0.8608333333333333, ""signed_error_pp"": 13.916666666666666, ""successes"": 1033}",browse_product,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""attempts"": 1200, ""exact_fraction"": ""1061/1200"", ""probability"": 0.8841666666666667, ""reason"": null, ""status"": ""ok"", ""successes"": 1061, ""timeouts"": 139}",NC,B0,"{""absolute_error_pp"": 2.3333333333333317, ""attempts"": 1200, ""brier"": 0.12034375, ""forecast"": 0.8841666666666667, ""observed"": 0.8608333333333333, ""signed_error_pp"": 2.3333333333333317, ""successes"": 1033}",browse_product,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""model_id"": ""campaign-0d013734ec27df5cce66--browse_product--conditional_local"", ""probability"": null, ""reason"": ""unsupported_conditional_propagation_or_positivity"", ""status"": ""unsupported""}",NC,PMX,,browse_product,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""model_id"": ""campaign-0d013734ec27df5cce66--browse_product--inclusive"", ""probability"": 0.7753541232429213, ""reason"": null, ""status"": ""ok""}",NC,PMX_inclusive,"{""absolute_error_pp"": 8.547921009041204, ""attempts"": 1200, ""brier"": 0.12710600091323634, ""forecast"": 0.7753541232429213, ""observed"": 0.8608333333333333, ""signed_error_pp"": -8.547921009041204, ""successes"": 1033}",browse_product,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""exact_fraction"": ""89/120"", ""probability"": 0.7416666666666667, ""reason"": null, ""status"": ""ok""}",NC,Gstar,"{""absolute_error_pp"": 2.9166666666666674, ""attempts"": 1200, ""brier"": 0.1775, ""forecast"": 0.7416666666666667, ""observed"": 0.7708333333333334, ""signed_error_pp"": -2.9166666666666674, ""successes"": 925}",checkout,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""identified_lower"": 0.8758333333333334, ""identified_upper"": 1.0, ""lower_exact"": ""1051/1200"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1""}",NC,GID,,checkout,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""identified_lower"": 0.7533333333333333, ""identified_upper"": 1.0, ""lower_exact"": ""113/150"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1""}",NC,Gselected,,checkout,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""exact_fraction"": ""89/120"", ""probability"": 0.7416666666666667, ""reason"": null, ""status"": ""ok""}",NC,G_without_deadline,"{""absolute_error_pp"": 2.9166666666666674, ""attempts"": 1200, ""brier"": 0.1775, ""forecast"": 0.7416666666666667, ""observed"": 0.7708333333333334, ""signed_error_pp"": -2.9166666666666674, ""successes"": 925}",checkout,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""exact_fraction"": ""89/120"", ""probability"": 0.7416666666666667, ""reason"": null, ""status"": ""ok""}",NC,G_without_selection,"{""absolute_error_pp"": 2.9166666666666674, ""attempts"": 1200, ""brier"": 0.1775, ""forecast"": 0.7416666666666667, ""observed"": 0.7708333333333334, ""signed_error_pp"": -2.9166666666666674, ""successes"": 925}",checkout,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""exact_fraction"": ""89/120"", ""probability"": 0.7416666666666667, ""reason"": null, ""status"": ""ok""}",NC,G_without_completion,"{""absolute_error_pp"": 2.9166666666666674, ""attempts"": 1200, ""brier"": 0.1775, ""forecast"": 0.7416666666666667, ""observed"": 0.7708333333333334, ""signed_error_pp"": -2.9166666666666674, ""successes"": 925}",checkout,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G0,"{""absolute_error_pp"": 22.916666666666664, ""attempts"": 1200, ""brier"": 0.22916666666666666, ""forecast"": 1.0, ""observed"": 0.7708333333333334, ""signed_error_pp"": 22.916666666666664, ""successes"": 925}",checkout,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""attempts"": 1200, ""exact_fraction"": ""890/1200"", ""probability"": 0.7416666666666667, ""reason"": null, ""status"": ""ok"", ""successes"": 890, ""timeouts"": 310}",NC,B0,"{""absolute_error_pp"": 2.9166666666666674, ""attempts"": 1200, ""brier"": 0.1775, ""forecast"": 0.7416666666666667, ""observed"": 0.7708333333333334, ""signed_error_pp"": -2.9166666666666674, ""successes"": 925}",checkout,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""model_id"": ""campaign-0d013734ec27df5cce66--checkout--conditional_local"", ""probability"": null, ""reason"": ""unsupported_conditional_propagation_or_positivity"", ""status"": ""unsupported""}",NC,PMX,,checkout,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/0,,qualified,"{""model_id"": ""campaign-0d013734ec27df5cce66--checkout--inclusive"", ""probability"": 0.555191172552459, ""reason"": null, ""status"": ""ok""}",NC,PMX_inclusive,"{""absolute_error_pp"": 21.56421607808744, ""attempts"": 1200, ""brier"": 0.22315084706180002, ""forecast"": 0.555191172552459, ""observed"": 0.7708333333333334, ""signed_error_pp"": -21.56421607808744, ""successes"": 925}",checkout,split,0
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.5716666666666667, ""identified_upper"": 0.8508333333333333, ""lower_exact"": ""343/600"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1021/1200""}",NC,Gstar,,add_to_cart,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.575, ""identified_upper"": 1.0, ""lower_exact"": ""23/40"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1""}",NC,GID,,add_to_cart,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.575, ""identified_upper"": 1.0, ""lower_exact"": ""23/40"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1""}",NC,Gselected,,add_to_cart,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.5716666666666667, ""identified_upper"": 0.8508333333333333, ""lower_exact"": ""343/600"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1021/1200""}",NC,G_without_deadline,,add_to_cart,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.5716666666666667, ""identified_upper"": 0.8508333333333333, ""lower_exact"": ""343/600"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1021/1200""}",NC,G_without_selection,,add_to_cart,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.5716666666666667, ""identified_upper"": 0.8625, ""lower_exact"": ""343/600"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""69/80""}",NC,G_without_completion,,add_to_cart,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G0,"{""absolute_error_pp"": 12.416666666666664, ""attempts"": 1200, ""brier"": 0.12416666666666666, ""forecast"": 1.0, ""observed"": 0.8758333333333334, ""signed_error_pp"": 12.416666666666664, ""successes"": 1051}",add_to_cart,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""attempts"": 1200, ""exact_fraction"": ""1021/1200"", ""probability"": 0.8508333333333333, ""reason"": null, ""status"": ""ok"", ""successes"": 1021, ""timeouts"": 165}",NC,B0,"{""absolute_error_pp"": 2.500000000000002, ""attempts"": 1200, ""brier"": 0.10937430555555555, ""forecast"": 0.8508333333333333, ""observed"": 0.8758333333333334, ""signed_error_pp"": -2.500000000000002, ""successes"": 1051}",add_to_cart,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""model_id"": ""campaign-e8fb581559714e2af75a--add_to_cart--conditional_local"", ""probability"": null, ""reason"": ""unsupported_conditional_propagation_or_positivity"", ""status"": ""unsupported""}",NC,PMX,,add_to_cart,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""model_id"": ""campaign-e8fb581559714e2af75a--add_to_cart--inclusive"", ""probability"": 0.6855081359122555, ""reason"": null, ""status"": ""ok""}",NC,PMX_inclusive,"{""absolute_error_pp"": 19.03251974210779, ""attempts"": 1200, ""brier"": 0.1449729863289278, ""forecast"": 0.6855081359122555, ""observed"": 0.8758333333333334, ""signed_error_pp"": -19.03251974210779, ""successes"": 1051}",add_to_cart,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.5425, ""identified_upper"": 0.8341666666666666, ""lower_exact"": ""217/400"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1001/1200""}",NC,Gstar,,browse_product,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.5441666666666667, ""identified_upper"": 1.0, ""lower_exact"": ""653/1200"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1""}",NC,GID,,browse_product,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.5441666666666667, ""identified_upper"": 1.0, ""lower_exact"": ""653/1200"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1""}",NC,Gselected,,browse_product,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.5425, ""identified_upper"": 0.8341666666666666, ""lower_exact"": ""217/400"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1001/1200""}",NC,G_without_deadline,,browse_product,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.5425, ""identified_upper"": 0.8341666666666666, ""lower_exact"": ""217/400"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1001/1200""}",NC,G_without_selection,,browse_product,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.5425, ""identified_upper"": 0.8483333333333334, ""lower_exact"": ""217/400"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""509/600""}",NC,G_without_completion,,browse_product,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G0,"{""absolute_error_pp"": 12.083333333333336, ""attempts"": 1200, ""brier"": 0.12083333333333333, ""forecast"": 1.0, ""observed"": 0.8791666666666667, ""signed_error_pp"": 12.083333333333336, ""successes"": 1055}",browse_product,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""attempts"": 1200, ""exact_fraction"": ""1001/1200"", ""probability"": 0.8341666666666666, ""reason"": null, ""status"": ""ok"", ""successes"": 1001, ""timeouts"": 182}",NC,B0,"{""absolute_error_pp"": 4.5000000000000036, ""attempts"": 1200, ""brier"": 0.10825763888888891, ""forecast"": 0.8341666666666666, ""observed"": 0.8791666666666667, ""signed_error_pp"": -4.5000000000000036, ""successes"": 1055}",browse_product,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""model_id"": ""campaign-e8fb581559714e2af75a--browse_product--conditional_local"", ""probability"": null, ""reason"": ""unsupported_conditional_propagation_or_positivity"", ""status"": ""unsupported""}",NC,PMX,,browse_product,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""model_id"": ""campaign-e8fb581559714e2af75a--browse_product--inclusive"", ""probability"": 0.6549667970534175, ""reason"": null, ""status"": ""ok""}",NC,PMX_inclusive,"{""absolute_error_pp"": 22.419986961324913, ""attempts"": 1200, ""brier"": 0.1564982204234868, ""forecast"": 0.6549667970534175, ""observed"": 0.8791666666666667, ""signed_error_pp"": -22.419986961324913, ""successes"": 1055}",browse_product,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.4775, ""identified_upper"": 0.7341666666666666, ""lower_exact"": ""191/400"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""881/1200""}",NC,Gstar,,checkout,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.5708333333333333, ""identified_upper"": 1.0, ""lower_exact"": ""137/240"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1""}",NC,GID,,checkout,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.4875, ""identified_upper"": 1.0, ""lower_exact"": ""39/80"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1""}",NC,Gselected,,checkout,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.4775, ""identified_upper"": 0.735, ""lower_exact"": ""191/400"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""147/200""}",NC,G_without_deadline,,checkout,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.4775, ""identified_upper"": 0.7341666666666666, ""lower_exact"": ""191/400"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""881/1200""}",NC,G_without_selection,,checkout,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""identified_lower"": 0.4775, ""identified_upper"": 0.7433333333333333, ""lower_exact"": ""191/400"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""223/300""}",NC,G_without_completion,,checkout,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G0,"{""absolute_error_pp"": 26.083333333333336, ""attempts"": 1200, ""brier"": 0.2608333333333333, ""forecast"": 1.0, ""observed"": 0.7391666666666666, ""signed_error_pp"": 26.083333333333336, ""successes"": 887}",checkout,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""attempts"": 1200, ""exact_fraction"": ""881/1200"", ""probability"": 0.7341666666666666, ""reason"": null, ""status"": ""ok"", ""successes"": 881, ""timeouts"": 308}",NC,B0,"{""absolute_error_pp"": 0.5000000000000004, ""attempts"": 1200, ""brier"": 0.19282430555555558, ""forecast"": 0.7341666666666666, ""observed"": 0.7391666666666666, ""signed_error_pp"": -0.5000000000000004, ""successes"": 887}",checkout,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""model_id"": ""campaign-e8fb581559714e2af75a--checkout--conditional_local"", ""probability"": null, ""reason"": ""unsupported_conditional_propagation_or_positivity"", ""status"": ""unsupported""}",NC,PMX,,checkout,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/1,,qualified,"{""model_id"": ""campaign-e8fb581559714e2af75a--checkout--inclusive"", ""probability"": 0.5166454974433681, ""reason"": null, ""status"": ""ok""}",NC,PMX_inclusive,"{""absolute_error_pp"": 22.252116922329858, ""attempts"": 1200, ""brier"": 0.24231497630805943, ""forecast"": 0.5166454974433681, ""observed"": 0.7391666666666666, ""signed_error_pp"": -22.252116922329858, ""successes"": 887}",checkout,split,1
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/2,,qualified,"{""identified_lower"": 0.25416666666666665, ""identified_upper"": 0.8525, ""lower_exact"": ""61/240"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""341/400""}",NC,Gstar,,add_to_cart,split,2
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/2,,qualified,"{""identified_lower"": 0.2575, ""identified_upper"": 1.0, ""lower_exact"": ""103/400"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1""}",NC,GID,,add_to_cart,split,2
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/2,,qualified,"{""identified_lower"": 0.2575, ""identified_upper"": 1.0, ""lower_exact"": ""103/400"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1""}",NC,Gselected,,add_to_cart,split,2
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/2,,qualified,"{""identified_lower"": 0.25416666666666665, ""identified_upper"": 0.8525, ""lower_exact"": ""61/240"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""341/400""}",NC,G_without_deadline,,add_to_cart,split,2
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/2,,qualified,"{""identified_lower"": 0.25416666666666665, ""identified_upper"": 0.8525, ""lower_exact"": ""61/240"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""341/400""}",NC,G_without_selection,,add_to_cart,split,2
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/2,,qualified,"{""identified_lower"": 0.25416666666666665, ""identified_upper"": 0.8666666666666667, ""lower_exact"": ""61/240"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""13/15""}",NC,G_without_completion,,add_to_cart,split,2
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/2,,qualified,"{""exact_fraction"": ""1"", ""probability"": 1.0, ""reason"": null, ""status"": ""ok""}",NC,G0,"{""absolute_error_pp"": 11.083333333333334, ""attempts"": 1200, ""brier"": 0.11083333333333334, ""forecast"": 1.0, ""observed"": 0.8891666666666667, ""signed_error_pp"": 11.083333333333334, ""successes"": 1067}",add_to_cart,split,2
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/2,,qualified,"{""attempts"": 1200, ""exact_fraction"": ""1023/1200"", ""probability"": 0.8525, ""reason"": null, ""status"": ""ok"", ""successes"": 1023, ""timeouts"": 160}",NC,B0,"{""absolute_error_pp"": 3.6666666666666625, ""attempts"": 1200, ""brier"": 0.09989375, ""forecast"": 0.8525, ""observed"": 0.8891666666666667, ""signed_error_pp"": -3.6666666666666625, ""successes"": 1067}",add_to_cart,split,2
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/2,,qualified,"{""model_id"": ""campaign-eddefe290e75f9f7fa1f--add_to_cart--conditional_local"", ""probability"": null, ""reason"": ""unsupported_conditional_propagation_or_positivity"", ""status"": ""unsupported""}",NC,PMX,,add_to_cart,split,2
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/2,,qualified,"{""model_id"": ""campaign-eddefe290e75f9f7fa1f--add_to_cart--inclusive"", ""probability"": 0.693261354525071, ""reason"": null, ""status"": ""ok""}",NC,PMX_inclusive,"{""absolute_error_pp"": 19.59053121415957, ""attempts"": 1200, ""brier"": 0.1369281968808516, ""forecast"": 0.693261354525071, ""observed"": 0.8891666666666667, ""signed_error_pp"": -19.59053121415957, ""successes"": 1067}",add_to_cart,split,2
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/2,,qualified,"{""identified_lower"": 0.26416666666666666, ""identified_upper"": 0.8583333333333333, ""lower_exact"": ""317/1200"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""103/120""}",NC,Gstar,,browse_product,split,2
opentelemetry_demo,v4-confirmation-771621/opentelemetry_demo/split/NC/2,,qualified,"{""identified_lower"": 0.2658333333333333, ""identified_upper"": 1.0, ""lower_exact"": ""319/1200"", ""probability"": null, ""reason"": ""not_point_identified_under_declared_observation_law"", ""status"": ""unsupported"", ""upper_exact"": ""1""}",NC,GID,,browse_product,split,2
